timestamp,flight,status,departure scheduled time,departure actual time,departure actual date,arrival scheduled time,arrival actual time,arrival actual date,parsed status,raw
Sat Mar 25 16:00:01 UTC 2017,5141,Canceled due to severe weather conditions in our route network,10:15 a.m.,12:25 p.m.,"Fri, Mar 24",12:41 p.m.,2:51 p.m.,"Fri, Mar 24",canceled,"{'5141','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','12:25 p.m.','DEPARTURE','Actual date:','Fri, Mar 24','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','2:51 p.m.','ARRIVAL','Actual date:','Fri, Mar 24'}"
Sat Mar 25 16:00:01 UTC 2017,5001,Canceled due to severe weather conditions in our route network,1:15 p.m.,,,1:52 p.m.,,,canceled,"{'5001','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Scheduled date:','Fri, Mar 24','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Scheduled date:','Fri, Mar 24'}"
Sun Mar 26 16:00:01 UTC 2017,5061,Arrived Gate 1 Minute Early,9:10 p.m.,9:03 p.m.,"Sat, Mar 25",11:36 p.m.,11:35 p.m.,"Sat, Mar 25",early,"{'5061','STATUS','Arrived Gate 1 Minute Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:03 p.m.','DEPARTURE','Actual date:','Sat, Mar 25','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:35 p.m.','ARRIVAL','Actual date:','Sat, Mar 25'}"
Sun Mar 26 16:00:01 UTC 2017,5141,Delayed due to aircraft maintenance (arrived gate 18 minutes late),10:15 a.m.,10:34 a.m.,"Sat, Mar 25",12:41 p.m.,12:59 p.m.,"Sat, Mar 25",late,"{'5141','STATUS','Delayed due to aircraft maintenance (arrived gate 18 minutes late)','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:34 a.m.','DEPARTURE','Actual date:','Sat, Mar 25','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:59 p.m.','ARRIVAL','Actual date:','Sat, Mar 25'}"
Sun Mar 26 16:00:01 UTC 2017,5001,Delayed due to aircraft preparation (arrived gate 36 minutes late),1:15 p.m.,1:52 p.m.,"Sat, Mar 25",1:52 p.m.,2:28 p.m.,"Sat, Mar 25",late,"{'5001','STATUS','Delayed due to aircraft preparation (arrived gate 36 minutes late)','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:52 p.m.','DEPARTURE','Actual date:','Sat, Mar 25','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','2:28 p.m.','ARRIVAL','Actual date:','Sat, Mar 25'}"
Sun Mar 26 16:00:01 UTC 2017,5109,Arrived Gate 7 Minutes Early,5:27 a.m.,,,6:04 a.m.,5:57 a.m.,"Sat, Mar 25",early,"{'5109','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Scheduled date:','Sat, Mar 25','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:57 a.m.','ARRIVAL','Actual date:','Sat, Mar 25'}"
Mon Mar 27 16:00:01 UTC 2017,5061,Arrived Gate 15 Minutes Early,9:10 p.m.,9:03 p.m.,"Sun, Mar 26",11:36 p.m.,11:21 p.m.,"Sun, Mar 26",early,"{'5061','STATUS','Arrived Gate 15 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:03 p.m.','DEPARTURE','Actual date:','Sun, Mar 26','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:21 p.m.','ARRIVAL','Actual date:','Sun, Mar 26'}"
Mon Mar 27 16:00:01 UTC 2017,5141,Delayed due to severe weather conditions in our route network (arrived gate 28 minutes late),10:15 a.m.,10:59 a.m.,"Sun, Mar 26",12:41 p.m.,1:09 p.m.,"Sun, Mar 26",late,"{'5141','STATUS','Delayed due to severe weather conditions in our route network (arrived gate 28 minutes late)','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:59 a.m.','DEPARTURE','Actual date:','Sun, Mar 26','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','1:09 p.m.','ARRIVAL','Actual date:','Sun, Mar 26'}"
Mon Mar 27 16:00:01 UTC 2017,5001,Delayed due to a late inbound aircraft arrival (arrived gate 12 minutes late),1:15 p.m.,1:30 p.m.,"Sun, Mar 26",1:52 p.m.,2:04 p.m.,"Sun, Mar 26",late,"{'5001','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 12 minutes late)','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:30 p.m.','DEPARTURE','Actual date:','Sun, Mar 26','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','2:04 p.m.','ARRIVAL','Actual date:','Sun, Mar 26'}"
Mon Mar 27 16:00:01 UTC 2017,5109,Delayed due to aircraft maintenance (arrived gate 7 hours  late),5:27 a.m.,12:45 p.m.,"Sun, Mar 26",6:04 a.m.,1:04 p.m.,"Sun, Mar 26",late,"{'5109','STATUS','Delayed due to aircraft maintenance (arrived gate 7 hours  late)','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','12:45 p.m.','DEPARTURE','Actual date:','Sun, Mar 26','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','1:04 p.m.','ARRIVAL','Actual date:','Sun, Mar 26'}"
Tue Mar 28 16:00:02 UTC 2017,5061,Arrived Gate 21 Minutes Early,9:10 p.m.,9:02 p.m.,"Mon, Mar 27",11:36 p.m.,11:15 p.m.,"Mon, Mar 27",early,"{'5061','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:02 p.m.','DEPARTURE','Actual date:','Mon, Mar 27','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:15 p.m.','ARRIVAL','Actual date:','Mon, Mar 27'}"
Tue Mar 28 16:00:02 UTC 2017,5141,Delayed due to severe weather conditions in our route network (arrived gate 1 hour 4 minutes late),10:15 a.m.,11:35 a.m.,"Mon, Mar 27",12:41 p.m.,1:45 p.m.,"Mon, Mar 27",late,"{'5141','STATUS','Delayed due to severe weather conditions in our route network (arrived gate 1 hour 4 minutes late)','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','11:35 a.m.','DEPARTURE','Actual date:','Mon, Mar 27','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','1:45 p.m.','ARRIVAL','Actual date:','Mon, Mar 27'}"
Tue Mar 28 16:00:02 UTC 2017,5001,Delayed due to a late inbound aircraft arrival (arrived gate 53 minutes late),1:15 p.m.,2:13 p.m.,"Mon, Mar 27",1:52 p.m.,2:45 p.m.,"Mon, Mar 27",late,"{'5001','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 53 minutes late)','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','2:13 p.m.','DEPARTURE','Actual date:','Mon, Mar 27','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','2:45 p.m.','ARRIVAL','Actual date:','Mon, Mar 27'}"
Tue Mar 28 16:00:02 UTC 2017,5109,Arrived Gate 6 Minutes Early,5:27 a.m.,5:25 a.m.,"Mon, Mar 27",6:04 a.m.,5:58 a.m.,"Mon, Mar 27",early,"{'5109','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:25 a.m.','DEPARTURE','Actual date:','Mon, Mar 27','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:58 a.m.','ARRIVAL','Actual date:','Mon, Mar 27'}"
Wed Mar 29 16:00:02 UTC 2017,5061,Arrived Gate 2 Minutes Early,9:10 p.m.,9:06 p.m.,"Tue, Mar 28",11:36 p.m.,11:34 p.m.,"Tue, Mar 28",early,"{'5061','STATUS','Arrived Gate 2 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:06 p.m.','DEPARTURE','Actual date:','Tue, Mar 28','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:34 p.m.','ARRIVAL','Actual date:','Tue, Mar 28'}"
Wed Mar 29 16:00:02 UTC 2017,5141,Arrived Gate 19 Minutes Early,10:15 a.m.,10:02 a.m.,"Tue, Mar 28",12:41 p.m.,12:22 p.m.,"Tue, Mar 28",early,"{'5141','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:02 a.m.','DEPARTURE','Actual date:','Tue, Mar 28','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:22 p.m.','ARRIVAL','Actual date:','Tue, Mar 28'}"
Wed Mar 29 16:00:02 UTC 2017,5001,Arrived Gate 9 Minutes Early,1:15 p.m.,1:05 p.m.,"Tue, Mar 28",1:52 p.m.,1:43 p.m.,"Tue, Mar 28",early,"{'5001','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:05 p.m.','DEPARTURE','Actual date:','Tue, Mar 28','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:43 p.m.','ARRIVAL','Actual date:','Tue, Mar 28'}"
Wed Mar 29 16:00:02 UTC 2017,5109,Arrived Gate 7 Minutes Early,5:27 a.m.,5:24 a.m.,"Tue, Mar 28",6:04 a.m.,5:57 a.m.,"Tue, Mar 28",early,"{'5109','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:24 a.m.','DEPARTURE','Actual date:','Tue, Mar 28','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:57 a.m.','ARRIVAL','Actual date:','Tue, Mar 28'}"
Thu Mar 30 16:00:00 UTC 2017,5061,Arrived Gate 10 Minutes Early,9:10 p.m.,9:06 p.m.,"Wed, Mar 29",11:36 p.m.,11:26 p.m.,"Wed, Mar 29",early,"{'5061','STATUS','Arrived Gate 10 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:06 p.m.','DEPARTURE','Actual date:','Wed, Mar 29','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:26 p.m.','ARRIVAL','Actual date:','Wed, Mar 29'}"
Thu Mar 30 16:00:00 UTC 2017,5141,Arrived Gate 18 Minutes Early,10:15 a.m.,10:08 a.m.,"Wed, Mar 29",12:41 p.m.,12:23 p.m.,"Wed, Mar 29",early,"{'5141','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:08 a.m.','DEPARTURE','Actual date:','Wed, Mar 29','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:23 p.m.','ARRIVAL','Actual date:','Wed, Mar 29'}"
Thu Mar 30 16:00:00 UTC 2017,5001,Arrived Gate 3 Minutes Early,1:15 p.m.,1:24 p.m.,"Wed, Mar 29",1:52 p.m.,1:49 p.m.,"Wed, Mar 29",early,"{'5001','STATUS','Arrived Gate 3 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:24 p.m.','DEPARTURE','Actual date:','Wed, Mar 29','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:49 p.m.','ARRIVAL','Actual date:','Wed, Mar 29'}"
Thu Mar 30 16:00:00 UTC 2017,5109,Arrived Gate 8 Minutes Early,5:27 a.m.,,,6:04 a.m.,5:56 a.m.,"Wed, Mar 29",early,"{'5109','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Scheduled date:','Wed, Mar 29','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:56 a.m.','ARRIVAL','Actual date:','Wed, Mar 29'}"
Fri Mar 31 16:00:01 UTC 2017,5061,Delayed due to severe weather conditions in our route network (arrived gate 31 minutes late),9:10 p.m.,9:46 p.m.,"Thu, Mar 30",11:36 p.m.,12:07 a.m.,"Fri, Mar 31",late,"{'5061','STATUS','Delayed due to severe weather conditions in our route network (arrived gate 31 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:46 p.m.','DEPARTURE','Actual date:','Thu, Mar 30','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:07 a.m.','ARRIVAL','Actual date:','Fri, Mar 31'}"
Fri Mar 31 16:00:01 UTC 2017,5141,Arrived Gate 14 Minutes Early,10:15 a.m.,10:17 a.m.,"Thu, Mar 30",12:41 p.m.,12:27 p.m.,"Thu, Mar 30",early,"{'5141','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:17 a.m.','DEPARTURE','Actual date:','Thu, Mar 30','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:27 p.m.','ARRIVAL','Actual date:','Thu, Mar 30'}"
Fri Mar 31 16:00:01 UTC 2017,5001,Delayed due to air traffic control conditions impacting our flight operations (arrived gate 1 hour 26 minutes late),1:15 p.m.,2:46 p.m.,"Thu, Mar 30",1:52 p.m.,3:18 p.m.,"Thu, Mar 30",late,"{'5001','STATUS','Delayed due to air traffic control conditions impacting our flight operations (arrived gate 1 hour 26 minutes late)','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','2:46 p.m.','DEPARTURE','Actual date:','Thu, Mar 30','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','3:18 p.m.','ARRIVAL','Actual date:','Thu, Mar 30'}"
Fri Mar 31 16:00:01 UTC 2017,5109,Arrived Gate 2 Minutes Early,5:27 a.m.,5:26 a.m.,"Thu, Mar 30",6:04 a.m.,6:02 a.m.,"Thu, Mar 30",early,"{'5109','STATUS','Arrived Gate 2 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:26 a.m.','DEPARTURE','Actual date:','Thu, Mar 30','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','6:02 a.m.','ARRIVAL','Actual date:','Thu, Mar 30'}"
Sat Apr  1 16:00:00 UTC 2017,5061,Arrived Gate 2 Minutes Late,9:10 p.m.,9:02 p.m.,"Fri, Mar 31",11:36 p.m.,11:38 p.m.,"Fri, Mar 31",late,"{'5061','STATUS','Arrived Gate 2 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:02 p.m.','DEPARTURE','Actual date:','Fri, Mar 31','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:38 p.m.','ARRIVAL','Actual date:','Fri, Mar 31'}"
Sat Apr  1 16:00:00 UTC 2017,5141,Arrived Gate 20 Minutes Early,10:15 a.m.,10:06 a.m.,"Fri, Mar 31",12:41 p.m.,12:21 p.m.,"Fri, Mar 31",early,"{'5141','STATUS','Arrived Gate 20 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:06 a.m.','DEPARTURE','Actual date:','Fri, Mar 31','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:21 p.m.','ARRIVAL','Actual date:','Fri, Mar 31'}"
Sat Apr  1 16:00:00 UTC 2017,5001,Arrived Gate 18 Minutes Early,1:15 p.m.,1:07 p.m.,"Fri, Mar 31",1:52 p.m.,1:34 p.m.,"Fri, Mar 31",early,"{'5001','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:07 p.m.','DEPARTURE','Actual date:','Fri, Mar 31','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:34 p.m.','ARRIVAL','Actual date:','Fri, Mar 31'}"
Sat Apr  1 16:00:00 UTC 2017,5109,Arrived Gate 17 Minutes Early,5:27 a.m.,5:24 a.m.,"Fri, Mar 31",6:04 a.m.,5:47 a.m.,"Fri, Mar 31",early,"{'5109','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:24 a.m.','DEPARTURE','Actual date:','Fri, Mar 31','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:47 a.m.','ARRIVAL','Actual date:','Fri, Mar 31'}"
Sun Apr  2 16:00:01 UTC 2017,5061,Arrived Gate 10 Minutes Early,9:10 p.m.,9:06 p.m.,"Sat, Apr 1",11:36 p.m.,11:26 p.m.,"Sat, Apr 1",early,"{'5061','STATUS','Arrived Gate 10 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:06 p.m.','DEPARTURE','Actual date:','Sat, Apr 1','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:26 p.m.','ARRIVAL','Actual date:','Sat, Apr 1'}"
Sun Apr  2 16:00:01 UTC 2017,5141,Arrived Gate 22 Minutes Early,10:15 a.m.,10:07 a.m.,"Sat, Apr 1",12:41 p.m.,12:19 p.m.,"Sat, Apr 1",early,"{'5141','STATUS','Arrived Gate 22 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:07 a.m.','DEPARTURE','Actual date:','Sat, Apr 1','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:19 p.m.','ARRIVAL','Actual date:','Sat, Apr 1'}"
Sun Apr  2 16:00:01 UTC 2017,5001,Arrived Gate 17 Minutes Early,1:15 p.m.,1:03 p.m.,"Sat, Apr 1",1:52 p.m.,1:35 p.m.,"Sat, Apr 1",early,"{'5001','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:03 p.m.','DEPARTURE','Actual date:','Sat, Apr 1','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:35 p.m.','ARRIVAL','Actual date:','Sat, Apr 1'}"
Sun Apr  2 16:00:01 UTC 2017,5109,Arrived Gate 17 Minutes Early,5:27 a.m.,5:26 a.m.,"Sat, Apr 1",6:04 a.m.,5:47 a.m.,"Sat, Apr 1",early,"{'5109','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:26 a.m.','DEPARTURE','Actual date:','Sat, Apr 1','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:47 a.m.','ARRIVAL','Actual date:','Sat, Apr 1'}"
Mon Apr  3 16:00:01 UTC 2017,5061,Arrived Gate 2 Minutes Early,9:10 p.m.,9:08 p.m.,"Sun, Apr 2",11:36 p.m.,11:34 p.m.,"Sun, Apr 2",early,"{'5061','STATUS','Arrived Gate 2 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:08 p.m.','DEPARTURE','Actual date:','Sun, Apr 2','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:34 p.m.','ARRIVAL','Actual date:','Sun, Apr 2'}"
Mon Apr  3 16:00:01 UTC 2017,5141,Arrived Gate 19 Minutes Early,10:15 a.m.,10:09 a.m.,"Sun, Apr 2",12:41 p.m.,12:22 p.m.,"Sun, Apr 2",early,"{'5141','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:09 a.m.','DEPARTURE','Actual date:','Sun, Apr 2','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:22 p.m.','ARRIVAL','Actual date:','Sun, Apr 2'}"
Mon Apr  3 16:00:01 UTC 2017,5001,Arrived Gate 17 Minutes Early,1:15 p.m.,1:03 p.m.,"Sun, Apr 2",1:52 p.m.,1:35 p.m.,"Sun, Apr 2",early,"{'5001','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:03 p.m.','DEPARTURE','Actual date:','Sun, Apr 2','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:35 p.m.','ARRIVAL','Actual date:','Sun, Apr 2'}"
Mon Apr  3 16:00:01 UTC 2017,5109,Arrived Gate 27 Minutes Early,5:27 a.m.,5:14 a.m.,"Sun, Apr 2",6:04 a.m.,5:37 a.m.,"Sun, Apr 2",early,"{'5109','STATUS','Arrived Gate 27 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:14 a.m.','DEPARTURE','Actual date:','Sun, Apr 2','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:37 a.m.','ARRIVAL','Actual date:','Sun, Apr 2'}"
Tue Apr  4 16:00:01 UTC 2017,5061,Canceled due to severe weather conditions in our route network,9:10 p.m.,10:15 p.m.,"Mon, Apr 3",11:36 p.m.,12:41 a.m.,"Tue, Apr 4",canceled,"{'5061','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','10:15 p.m.','DEPARTURE','Actual date:','Mon, Apr 3','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:41 a.m.','ARRIVAL','Actual date:','Tue, Apr 4'}"
Tue Apr  4 16:00:01 UTC 2017,5141,Delayed due to operational difficulties (arrived gate 1 hour 5 minutes late),10:15 a.m.,11:40 a.m.,"Mon, Apr 3",12:41 p.m.,1:46 p.m.,"Mon, Apr 3",late,"{'5141','STATUS','Delayed due to operational difficulties (arrived gate 1 hour 5 minutes late)','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','11:40 a.m.','DEPARTURE','Actual date:','Mon, Apr 3','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','1:46 p.m.','ARRIVAL','Actual date:','Mon, Apr 3'}"
Tue Apr  4 16:00:01 UTC 2017,5001,Delayed due to a late inbound aircraft arrival (arrived gate 1 hour 2 minutes late),1:15 p.m.,2:22 p.m.,"Mon, Apr 3",1:52 p.m.,2:54 p.m.,"Mon, Apr 3",late,"{'5001','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 1 hour 2 minutes late)','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','2:22 p.m.','DEPARTURE','Actual date:','Mon, Apr 3','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','2:54 p.m.','ARRIVAL','Actual date:','Mon, Apr 3'}"
Tue Apr  4 16:00:01 UTC 2017,5109,Arrived Gate 14 Minutes Early,5:27 a.m.,5:19 a.m.,"Mon, Apr 3",6:04 a.m.,5:50 a.m.,"Mon, Apr 3",early,"{'5109','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:19 a.m.','DEPARTURE','Actual date:','Mon, Apr 3','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:50 a.m.','ARRIVAL','Actual date:','Mon, Apr 3'}"
Wed Apr  5 16:00:00 UTC 2017,5061,Arrived Gate 9 Minutes Early,9:10 p.m.,9:05 p.m.,"Tue, Apr 4",11:36 p.m.,11:27 p.m.,"Tue, Apr 4",early,"{'5061','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:05 p.m.','DEPARTURE','Actual date:','Tue, Apr 4','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:27 p.m.','ARRIVAL','Actual date:','Tue, Apr 4'}"
Wed Apr  5 16:00:00 UTC 2017,5141,Delayed due to a late inbound aircraft arrival (arrived gate 3 minutes late),10:30 a.m.,10:42 a.m.,"Tue, Apr 4",12:56 p.m.,12:59 p.m.,"Tue, Apr 4",late,"{'5141','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 3 minutes late)','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:42 a.m.','DEPARTURE','Actual date:','Tue, Apr 4','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:59 p.m.','ARRIVAL','Actual date:','Tue, Apr 4'}"
Wed Apr  5 16:00:00 UTC 2017,5001,Arrived Gate 9 Minutes Early,1:30 p.m.,1:25 p.m.,"Tue, Apr 4",2:07 p.m.,1:58 p.m.,"Tue, Apr 4",early,"{'5001','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:25 p.m.','DEPARTURE','Actual date:','Tue, Apr 4','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:58 p.m.','ARRIVAL','Actual date:','Tue, Apr 4'}"
Wed Apr  5 16:00:00 UTC 2017,5109,Canceled due to severe weather conditions in our route network,6:00 a.m.,,,6:37 a.m.,,,canceled,"{'5109','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Scheduled date:','Tue, Apr 4','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Scheduled date:','Tue, Apr 4'}"
Thu Apr  6 16:00:00 UTC 2017,5061,Canceled due to air traffic control conditions impacting our flight operations,9:10 p.m.,,,11:36 p.m.,,,canceled,"{'5061','STATUS','Canceled due to air traffic control conditions impacting our flight operations','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Scheduled date:','Wed, Apr 5','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Scheduled date:','Wed, Apr 5'}"
Thu Apr  6 16:00:00 UTC 2017,5141,Delayed due to aircraft maintenance (arrived gate 6 minutes late),10:30 a.m.,10:47 a.m.,"Wed, Apr 5",12:56 p.m.,1:02 p.m.,"Wed, Apr 5",late,"{'5141','STATUS','Delayed due to aircraft maintenance (arrived gate 6 minutes late)','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:47 a.m.','DEPARTURE','Actual date:','Wed, Apr 5','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','1:02 p.m.','ARRIVAL','Actual date:','Wed, Apr 5'}"
Thu Apr  6 16:00:00 UTC 2017,5001,Delayed due to aircraft preparation (arrived gate 10 minutes late),1:30 p.m.,1:33 p.m.,"Wed, Apr 5",2:07 p.m.,2:17 p.m.,"Wed, Apr 5",late,"{'5001','STATUS','Delayed due to aircraft preparation (arrived gate 10 minutes late)','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:33 p.m.','DEPARTURE','Actual date:','Wed, Apr 5','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','2:17 p.m.','ARRIVAL','Actual date:','Wed, Apr 5'}"
